GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
20800341,1610612742,Mavericks,DAL,Dallas,240:00,0.549,0.247,0.129,0.205,0.477,0.195,0.16,0.375
20800341,1610612760,Thunder,OKC,Oklahoma City,240:00,0.477,0.195,0.16,0.333,0.549,0.247,0.129,0.227
20800342,1610612749,Bucks,MIL,Milwaukee,240:00,0.56,0.357,0.157,0.262,0.482,0.337,0.184,0.265
20800342,1610612754,Pacers,IND,Indiana,240:00,0.482,0.337,0.184,0.224,0.56,0.357,0.157,0.286
20800343,1610612743,Nuggets,DEN,Denver,240:00,0.58,0.245,0.156,0.255,0.448,0.247,0.124,0.259
20800343,1610612744,Warriors,GSW,Golden State,240:00,0.448,0.247,0.124,0.155,0.58,0.245,0.156,0.277
20800344,1610612753,Magic,ORL,Orlando,240:00,0.573,0.307,0.195,0.275,0.481,0.377,0.232,0.469
20800344,1610612762,Jazz,UTA,Utah,240:00,0.481,0.377,0.232,0.347,0.573,0.307,0.195,0.275
20800345,1610612752,Knicks,NYK,New York,240:00,0.569,0.241,0.147,0.196,0.383,0.194,0.123,0.317
20800345,1610612758,Kings,SAC,Sacramento,240:00,0.383,0.194,0.123,0.222,0.569,0.241,0.147,0.239
20800346,1610612745,Rockets,HOU,Houston,240:00,0.385,0.218,0.118,0.224,0.488,0.253,0.144,0.367
20800346,1610612746,Clippers,LAC,Los Angeles,240:00,0.488,0.253,0.144,0.306,0.385,0.218,0.118,0.345
20800347,1610612740,Hornets,NOH,New Orleans,240:00,0.56,0.213,0.128,0.175,0.455,0.312,0.113,0.298
20800347,1610612761,Raptors,TOR,Toronto,240:00,0.455,0.312,0.113,0.191,0.56,0.213,0.128,0.2
20800348,1610612748,Heat,MIA,Miami,240:00,0.409,0.205,0.122,0.298,0.521,0.425,0.092,0.238
20800348,1610612763,Grizzlies,MEM,Memphis,240:00,0.521,0.425,0.092,0.19,0.409,0.205,0.122,0.404
20800349,1610612759,Spurs,SAS,San Antonio,240:00,0.569,0.313,0.106,0.171,0.553,0.141,0.118,0.256
20800349,1610612760,Thunder,OKC,Oklahoma City,240:00,0.553,0.141,0.118,0.186,0.569,0.313,0.106,0.244
20800350,1610612747,Lakers,LAL,Los Angeles,240:00,0.476,0.224,0.106,0.188,0.41,0.289,0.18,0.298
20800350,1610612750,Timberwolves,MIN,Minnesota,240:00,0.41,0.289,0.18,0.281,0.476,0.224,0.106,0.229
20800351,1610612737,Hawks,ATL,Atlanta,240:00,0.474,0.221,0.12,0.244,0.419,0.2,0.067,0.216
20800351,1610612766,Bobcats,CHA,Charlotte,240:00,0.419,0.2,0.067,0.078,0.474,0.221,0.12,0.267
20800352,1610612751,Nets,NJN,New Jersey,240:00,0.429,0.333,0.152,0.327,0.464,0.4,0.137,0.196
20800352,1610612761,Raptors,TOR,Toronto,240:00,0.464,0.4,0.137,0.152,0.429,0.333,0.152,0.436
20800353,1610612754,Pacers,IND,Indiana,240:00,0.495,0.289,0.104,0.411,0.463,0.383,0.177,0.314
20800353,1610612764,Wizards,WAS,Washington,240:00,0.463,0.383,0.177,0.216,0.495,0.289,0.104,0.429
20800354,1610612738,Celtics,BOS,Boston,240:00,0.515,0.612,0.239,0.308,0.48,0.392,0.184,0.174
20800354,1610612762,Jazz,UTA,Utah,240:00,0.48,0.392,0.184,0.152,0.515,0.612,0.239,0.359
20800355,1610612748,Heat,MIA,Miami,240:00,0.5,0.271,0.162,0.146,0.5,0.263,0.115,0.304
20800355,1610612749,Bucks,MIL,Milwaukee,240:00,0.5,0.263,0.115,0.261,0.5,0.271,0.162,0.146
20800356,1610612742,Mavericks,DAL,Dallas,240:00,0.41,0.289,0.148,0.232,0.526,0.269,0.154,0.2
20800356,1610612743,Nuggets,DEN,Denver,240:00,0.526,0.269,0.154,0.111,0.41,0.289,0.148,0.286
20800357,1610612752,Knicks,NYK,New York,240:00,0.438,0.237,0.119,0.183,0.5,0.379,0.128,0.273
20800357,1610612756,Suns,PHX,Phoenix,240:00,0.5,0.379,0.128,0.236,0.438,0.237,0.119,0.317
20800358,1610612750,Timberwolves,MIN,Minnesota,240:00,0.453,0.395,0.154,0.245,0.565,0.341,0.123,0.244
20800358,1610612758,Kings,SAC,Sacramento,240:00,0.565,0.341,0.123,0.111,0.453,0.395,0.154,0.321
20800359,1610612744,Warriors,GSW,Golden State,240:00,0.445,0.253,0.158,0.281,0.532,0.138,0.132,0.294
20800359,1610612753,Magic,ORL,Orlando,240:00,0.532,0.138,0.132,0.275,0.445,0.253,0.158,0.316
20800360,1610612741,Bulls,CHI,Chicago,265:00,0.478,0.209,0.102,0.216,0.481,0.531,0.119,0.302
20800360,1610612766,Bobcats,CHA,Charlotte,265:00,0.481,0.531,0.119,0.208,0.478,0.209,0.102,0.294
20800361,1610612740,Hornets,NOH,New Orleans,240:00,0.5,0.613,0.176,0.098,0.507,0.275,0.213,0.211
20800361,1610612763,Grizzlies,MEM,Memphis,240:00,0.507,0.275,0.213,0.184,0.5,0.613,0.176,0.195
20800362,1610612746,Clippers,LAC,Los Angeles,240:00,0.494,0.212,0.156,0.261,0.468,0.304,0.217,0.306
20800362,1610612760,Thunder,OKC,Oklahoma City,240:00,0.468,0.304,0.217,0.286,0.494,0.212,0.156,0.283
20800363,1610612743,Nuggets,DEN,Denver,240:00,0.512,0.207,0.15,0.34,0.625,0.224,0.15,0.324
20800363,1610612745,Rockets,HOU,Houston,240:00,0.625,0.224,0.15,0.27,0.512,0.207,0.15,0.362
20800364,1610612757,Trail Blazers,POR,Portland,240:00,0.437,0.437,0.124,0.358,0.349,0.382,0.176,0.208
20800364,1610612758,Kings,SAC,Sacramento,240:00,0.349,0.382,0.176,0.17,0.437,0.437,0.124,0.415
20800365,1610612747,Lakers,LAL,Los Angeles,240:00,0.505,0.263,0.108,0.283,0.537,0.346,0.141,0.205
20800365,1610612752,Knicks,NYK,New York,240:00,0.537,0.346,0.141,0.182,0.505,0.263,0.108,0.377
20800366,1610612737,Hawks,ATL,Atlanta,240:00,0.411,0.342,0.165,0.278,0.455,0.286,0.158,0.386
20800366,1610612738,Celtics,BOS,Boston,240:00,0.455,0.286,0.158,0.273,0.411,0.342,0.165,0.389
20800367,1610612744,Warriors,GSW,Golden State,240:00,0.51,0.23,0.141,0.228,0.472,0.274,0.108,0.367
20800367,1610612754,Pacers,IND,Indiana,240:00,0.472,0.274,0.108,0.333,0.51,0.23,0.141,0.281
20800368,1610612749,Bucks,MIL,Milwaukee,240:00,0.446,0.378,0.173,0.222,0.487,0.346,0.185,0.354
20800368,1610612755,76ers,PHI,Philadelphia,240:00,0.487,0.346,0.185,0.313,0.446,0.378,0.173,0.267
20800369,1610612742,Mavericks,DAL,Dallas,240:00,0.558,0.128,0.158,0.2,0.452,0.155,0.068,0.143
20800369,1610612761,Raptors,TOR,Toronto,240:00,0.452,0.155,0.068,0.143,0.558,0.128,0.158,0.25
20800370,1610612764,Wizards,WAS,Washington,240:00,0.359,0.346,0.154,0.236,0.5,0.288,0.149,0.262
20800370,1610612765,Pistons,DET,Detroit,240:00,0.5,0.288,0.149,0.19,0.359,0.346,0.154,0.327
20800371,1610612751,Nets,NJN,New Jersey,240:00,0.435,0.259,0.143,0.212,0.474,0.449,0.162,0.413
20800371,1610612762,Jazz,UTA,Utah,240:00,0.474,0.449,0.162,0.348,0.435,0.259,0.143,0.288
20800372,1610612739,Cavaliers,CLE,Cleveland,240:00,0.56,0.187,0.119,0.189,0.415,0.211,0.156,0.156
20800372,1610612750,Timberwolves,MIN,Minnesota,240:00,0.415,0.211,0.156,0.156,0.56,0.187,0.119,0.216
20800373,1610612741,Bulls,CHI,Chicago,265:00,0.489,0.363,0.102,0.167,0.448,0.313,0.152,0.407
20800373,1610612746,Clippers,LAC,Los Angeles,265:00,0.448,0.313,0.152,0.339,0.489,0.363,0.102,0.259
20800374,1610612740,Hornets,NOH,New Orleans,240:00,0.475,0.198,0.168,0.298,0.444,0.188,0.137,0.28
20800374,1610612759,Spurs,SAS,San Antonio,240:00,0.444,0.188,0.137,0.22,0.475,0.198,0.168,0.404
20800375,1610612753,Magic,ORL,Orlando,240:00,0.482,0.118,0.135,0.128,0.425,0.163,0.16,0.2
20800375,1610612759,Spurs,SAS,San Antonio,240:00,0.425,0.163,0.16,0.14,0.482,0.118,0.135,0.277
20800376,1610612756,Suns,PHX,Phoenix,240:00,0.653,0.403,0.171,0.212,0.58,0.345,0.066,0.391
20800376,1610612757,Trail Blazers,POR,Portland,240:00,0.58,0.345,0.066,0.326,0.653,0.403,0.171,0.303
20800377,1610612746,Clippers,LAC,Los Angeles,290:00,0.447,0.442,0.151,0.203,0.464,0.268,0.214,0.316
20800377,1610612754,Pacers,IND,Indiana,290:00,0.464,0.268,0.214,0.228,0.447,0.442,0.151,0.271
20800378,1610612755,76ers,PHI,Philadelphia,240:00,0.555,0.466,0.137,0.158,0.537,0.28,0.17,0.319
20800378,1610612764,Wizards,WAS,Washington,240:00,0.537,0.28,0.17,0.298,0.555,0.466,0.137,0.211
20800379,1610612737,Hawks,ATL,Atlanta,240:00,0.559,0.306,0.164,0.341,0.484,0.176,0.153,0.327
20800379,1610612744,Warriors,GSW,Golden State,240:00,0.484,0.176,0.153,0.288,0.559,0.306,0.164,0.364
20800380,1610612738,Celtics,BOS,Boston,240:00,0.667,0.202,0.151,0.371,0.571,0.165,0.214,0.444
20800380,1610612741,Bulls,CHI,Chicago,240:00,0.571,0.165,0.214,0.311,0.667,0.202,0.151,0.457
20800381,1610612742,Mavericks,DAL,Dallas,240:00,0.468,0.377,0.145,0.149,0.56,0.22,0.114,0.362
20800381,1610612751,Nets,NJN,New Jersey,240:00,0.56,0.22,0.114,0.298,0.468,0.377,0.145,0.191
20800382,1610612749,Bucks,MIL,Milwaukee,240:00,0.511,0.156,0.112,0.188,0.433,0.267,0.235,0.234
20800382,1610612752,Knicks,NYK,New York,240:00,0.433,0.267,0.235,0.191,0.511,0.156,0.112,0.25
20800383,1610612762,Jazz,UTA,Utah,290:00,0.484,0.411,0.144,0.304,0.517,0.244,0.182,0.255
20800383,1610612765,Pistons,DET,Detroit,290:00,0.517,0.244,0.182,0.213,0.484,0.411,0.144,0.321
20800384,1610612763,Grizzlies,MEM,Memphis,240:00,0.451,0.319,0.136,0.143,0.684,0.158,0.172,0.357
20800384,1610612766,Bobcats,CHA,Charlotte,240:00,0.684,0.158,0.172,0.321,0.451,0.319,0.136,0.19
20800385,1610612747,Lakers,LAL,Los Angeles,240:00,0.52,0.257,0.225,0.233,0.493,0.329,0.208,0.25
20800385,1610612748,Heat,MIA,Miami,240:00,0.493,0.329,0.208,0.25,0.52,0.257,0.225,0.279
20800386,1610612760,Thunder,OKC,Oklahoma City,240:00,0.463,0.333,0.188,0.288,0.375,0.261,0.117,0.25
20800386,1610612761,Raptors,TOR,Toronto,240:00,0.375,0.261,0.117,0.25,0.463,0.333,0.188,0.327
20800387,1610612745,Rockets,HOU,Houston,240:00,0.524,0.31,0.145,0.295,0.513,0.263,0.194,0.286
20800387,1610612758,Kings,SAC,Sacramento,240:00,0.513,0.263,0.194,0.238,0.524,0.31,0.145,0.455
20800388,1610612739,Cavaliers,CLE,Cleveland,240:00,0.512,0.286,0.135,0.234,0.494,0.215,0.193,0.271
20800388,1610612743,Nuggets,DEN,Denver,240:00,0.494,0.215,0.193,0.146,0.512,0.286,0.135,0.319
20800389,1610612744,Warriors,GSW,Golden State,240:00,0.519,0.468,0.155,0.25,0.537,0.284,0.185,0.306
20800389,1610612766,Bobcats,CHA,Charlotte,240:00,0.537,0.284,0.185,0.245,0.519,0.468,0.155,0.341
20800390,1610612747,Lakers,LAL,Los Angeles,240:00,0.454,0.287,0.111,0.196,0.569,0.542,0.161,0.283
20800390,1610612753,Magic,ORL,Orlando,240:00,0.569,0.542,0.161,0.239,0.454,0.287,0.111,0.333
20800391,1610612754,Pacers,IND,Indiana,240:00,0.47,0.217,0.151,0.25,0.438,0.338,0.169,0.391
20800391,1610612755,76ers,PHI,Philadelphia,240:00,0.438,0.338,0.169,0.283,0.47,0.217,0.151,0.292
20800392,1610612745,Rockets,HOU,Houston,240:00,0.608,0.284,0.142,0.135,0.478,0.303,0.101,0.315
20800392,1610612750,Timberwolves,MIN,Minnesota,240:00,0.478,0.303,0.101,0.222,0.608,0.284,0.142,0.135
20800393,1610612748,Heat,MIA,Miami,240:00,0.553,0.395,0.152,0.256,0.507,0.419,0.186,0.4
20800393,1610612751,Nets,NJN,New Jersey,240:00,0.507,0.419,0.186,0.325,0.553,0.395,0.152,0.326
20800394,1610612740,Hornets,NOH,New Orleans,240:00,0.487,0.354,0.089,0.184,0.536,0.243,0.203,0.263
20800394,1610612758,Kings,SAC,Sacramento,240:00,0.536,0.243,0.203,0.184,0.487,0.354,0.089,0.265
20800395,1610612741,Bulls,CHI,Chicago,240:00,0.5,0.27,0.171,0.354,0.494,0.278,0.207,0.333
20800395,1610612762,Jazz,UTA,Utah,240:00,0.494,0.278,0.207,0.286,0.5,0.27,0.171,0.5
20800396,1610612746,Clippers,LAC,Los Angeles,240:00,0.377,0.383,0.159,0.175,0.545,0.326,0.098,0.298
20800396,1610612749,Bucks,MIL,Milwaukee,240:00,0.545,0.326,0.098,0.213,0.377,0.383,0.159,0.211
20800397,1610612759,Spurs,SAS,San Antonio,240:00,0.581,0.151,0.111,0.261,0.477,0.17,0.044,0.204
20800397,1610612761,Raptors,TOR,Toronto,240:00,0.477,0.17,0.044,0.163,0.581,0.151,0.111,0.326
20800398,1610612743,Nuggets,DEN,Denver,240:00,0.531,0.288,0.218,0.239,0.552,0.364,0.168,0.293
20800398,1610612756,Suns,PHX,Phoenix,240:00,0.552,0.364,0.168,0.244,0.531,0.288,0.218,0.348
20800399,1610612737,Hawks,ATL,Atlanta,240:00,0.473,0.297,0.145,0.283,0.487,0.093,0.125,0.195
20800399,1610612765,Pistons,DET,Detroit,240:00,0.487,0.093,0.125,0.195,0.473,0.297,0.145,0.304
20800400,1610612738,Celtics,BOS,Boston,240:00,0.724,0.316,0.229,0.29,0.512,0.313,0.117,0.16
20800400,1610612752,Knicks,NYK,New York,240:00,0.512,0.313,0.117,0.08,0.724,0.316,0.229,0.387
20800401,1610612742,Mavericks,DAL,Dallas,240:00,0.489,0.161,0.146,0.354,0.428,0.329,0.18,0.34
20800401,1610612764,Wizards,WAS,Washington,240:00,0.428,0.329,0.18,0.298,0.489,0.161,0.146,0.375
20800402,1610612739,Cavaliers,CLE,Cleveland,240:00,0.612,0.197,0.137,0.184,0.487,0.241,0.179,0.348
20800402,1610612760,Thunder,OKC,Oklahoma City,240:00,0.487,0.241,0.179,0.304,0.612,0.197,0.137,0.237
20800403,1610612744,Warriors,GSW,Golden State,240:00,0.346,0.308,0.158,0.269,0.576,0.282,0.133,0.255
20800403,1610612753,Magic,ORL,Orlando,240:00,0.576,0.282,0.133,0.234,0.346,0.308,0.158,0.328
20800404,1610612745,Rockets,HOU,Houston,240:00,0.642,0.351,0.151,0.2,0.431,0.253,0.099,0.34
20800404,1610612751,Nets,NJN,New Jersey,240:00,0.431,0.253,0.099,0.283,0.642,0.351,0.151,0.257
20800405,1610612747,Lakers,LAL,Los Angeles,240:00,0.581,0.365,0.145,0.243,0.513,0.26,0.187,0.295
20800405,1610612763,Grizzlies,MEM,Memphis,240:00,0.513,0.26,0.187,0.273,0.581,0.365,0.145,0.297
20800406,1610612758,Kings,SAC,Sacramento,240:00,0.429,0.282,0.181,0.22,0.57,0.338,0.177,0.222
20800406,1610612759,Spurs,SAS,San Antonio,240:00,0.57,0.338,0.177,0.194,0.429,0.282,0.181,0.26
20800407,1610612743,Nuggets,DEN,Denver,240:00,0.479,0.542,0.154,0.267,0.468,0.241,0.142,0.271
20800407,1610612757,Trail Blazers,POR,Portland,240:00,0.468,0.241,0.142,0.188,0.479,0.542,0.154,0.356
20800408,1610612746,Clippers,LAC,Los Angeles,240:00,0.375,0.303,0.181,0.17,0.494,0.3,0.139,0.292
20800408,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.3,0.139,0.208,0.375,0.303,0.181,0.226
20800409,1610612737,Hawks,ATL,Atlanta,240:00,0.513,0.329,0.102,0.234,0.401,0.231,0.129,0.45
20800409,1610612760,Thunder,OKC,Oklahoma City,240:00,0.401,0.231,0.129,0.317,0.513,0.329,0.102,0.255
20800410,1610612764,Wizards,WAS,Washington,240:00,0.351,0.138,0.101,0.2,0.438,0.389,0.199,0.327
20800410,1610612766,Bobcats,CHA,Charlotte,240:00,0.438,0.389,0.199,0.245,0.351,0.138,0.101,0.267
20800411,1610612739,Cavaliers,CLE,Cleveland,240:00,0.538,0.218,0.155,0.22,0.5,0.292,0.184,0.273
20800411,1610612745,Rockets,HOU,Houston,240:00,0.5,0.292,0.184,0.136,0.538,0.218,0.155,0.317
20800412,1610612751,Nets,NJN,New Jersey,240:00,0.533,0.44,0.147,0.19,0.557,0.149,0.117,0.261
20800412,1610612754,Pacers,IND,Indiana,240:00,0.557,0.149,0.117,0.217,0.533,0.44,0.147,0.262
20800413,1610612738,Celtics,BOS,Boston,240:00,0.5,0.42,0.153,0.277,0.481,0.351,0.214,0.386
20800413,1610612755,76ers,PHI,Philadelphia,240:00,0.481,0.351,0.214,0.182,0.5,0.42,0.153,0.319
20800414,1610612744,Warriors,GSW,Golden State,240:00,0.399,0.213,0.173,0.281,0.554,0.338,0.216,0.325
20800414,1610612748,Heat,MIA,Miami,240:00,0.554,0.338,0.216,0.225,0.399,0.213,0.173,0.298
20800415,1610612741,Bulls,CHI,Chicago,240:00,0.513,0.316,0.175,0.256,0.453,0.424,0.096,0.327
20800415,1610612765,Pistons,DET,Detroit,240:00,0.453,0.424,0.096,0.291,0.513,0.316,0.175,0.302
20800416,1610612749,Bucks,MIL,Milwaukee,240:00,0.394,0.388,0.124,0.278,0.399,0.342,0.236,0.42
20800416,1610612762,Jazz,UTA,Utah,240:00,0.399,0.342,0.236,0.26,0.394,0.388,0.124,0.333
20800417,1610612740,Hornets,NOH,New Orleans,240:00,0.474,0.286,0.178,0.271,0.48,0.427,0.133,0.372
20800417,1610612747,Lakers,LAL,Los Angeles,240:00,0.48,0.427,0.133,0.256,0.474,0.286,0.178,0.375
20800418,1610612742,Mavericks,DAL,Dallas,240:00,0.543,0.171,0.172,0.256,0.407,0.272,0.129,0.269
20800418,1610612763,Grizzlies,MEM,Memphis,240:00,0.407,0.272,0.129,0.192,0.543,0.171,0.172,0.302
20800419,1610612750,Timberwolves,MIN,Minnesota,240:00,0.453,0.427,0.135,0.13,0.519,0.308,0.087,0.171
20800419,1610612759,Spurs,SAS,San Antonio,240:00,0.519,0.308,0.087,0.122,0.453,0.427,0.135,0.283
20800420,1610612743,Nuggets,DEN,Denver,240:00,0.471,0.457,0.174,0.295,0.52,0.365,0.171,0.341
20800420,1610612757,Trail Blazers,POR,Portland,240:00,0.52,0.365,0.171,0.317,0.471,0.457,0.174,0.341
20800421,1610612740,Hornets,NOH,New Orleans,240:00,0.357,0.119,0.136,0.211,0.493,0.297,0.163,0.333
20800421,1610612753,Magic,ORL,Orlando,240:00,0.493,0.297,0.163,0.25,0.357,0.119,0.136,0.316
20800422,1610612756,Suns,PHX,Phoenix,240:00,0.473,0.36,0.151,0.178,0.451,0.154,0.062,0.2
20800422,1610612759,Spurs,SAS,San Antonio,240:00,0.451,0.154,0.062,0.127,0.473,0.36,0.151,0.2
20800423,1610612738,Celtics,BOS,Boston,240:00,0.5,0.104,0.197,0.163,0.513,0.192,0.124,0.186
20800423,1610612747,Lakers,LAL,Los Angeles,240:00,0.513,0.192,0.124,0.163,0.5,0.104,0.197,0.256
20800424,1610612739,Cavaliers,CLE,Cleveland,240:00,0.5,0.351,0.184,0.217,0.489,0.08,0.168,0.333
20800424,1610612764,Wizards,WAS,Washington,240:00,0.489,0.08,0.168,0.216,0.5,0.351,0.184,0.283
20800425,1610612742,Mavericks,DAL,Dallas,240:00,0.53,0.22,0.15,0.372,0.537,0.471,0.161,0.263
20800425,1610612757,Trail Blazers,POR,Portland,240:00,0.537,0.471,0.161,0.237,0.53,0.22,0.15,0.442
20800426,1610612741,Bulls,CHI,Chicago,240:00,0.405,0.155,0.173,0.232,0.459,0.212,0.117,0.3
20800426,1610612748,Heat,MIA,Miami,240:00,0.459,0.212,0.117,0.2,0.405,0.155,0.173,0.268
20800427,1610612751,Nets,NJN,New Jersey,240:00,0.456,0.263,0.112,0.204,0.543,0.371,0.186,0.256
20800427,1610612766,Bobcats,CHA,Charlotte,240:00,0.543,0.371,0.186,0.179,0.456,0.263,0.112,0.224
20800428,1610612750,Timberwolves,MIN,Minnesota,240:00,0.601,0.5,0.14,0.1,0.45,0.378,0.155,0.397
20800428,1610612752,Knicks,NYK,New York,240:00,0.45,0.378,0.155,0.31,0.601,0.5,0.14,0.175
20800429,1610612760,Thunder,OKC,Oklahoma City,240:00,0.463,0.232,0.159,0.234,0.46,0.138,0.127,0.22
20800429,1610612765,Pistons,DET,Detroit,240:00,0.46,0.138,0.127,0.2,0.463,0.232,0.159,0.277
20800430,1610612754,Pacers,IND,Indiana,240:00,0.575,0.225,0.174,0.3,0.538,0.513,0.107,0.341
20800430,1610612763,Grizzlies,MEM,Memphis,240:00,0.538,0.513,0.107,0.273,0.575,0.225,0.174,0.35
20800431,1610612740,Hornets,NOH,New Orleans,240:00,0.466,0.324,0.15,0.256,0.396,0.375,0.148,0.245
20800431,1610612745,Rockets,HOU,Houston,240:00,0.396,0.375,0.148,0.184,0.466,0.324,0.15,0.279
20800432,1610612743,Nuggets,DEN,Denver,240:00,0.533,0.329,0.242,0.279,0.525,0.38,0.16,0.277
20800432,1610612755,76ers,PHI,Philadelphia,240:00,0.525,0.38,0.16,0.17,0.533,0.329,0.242,0.349
20800433,1610612742,Mavericks,DAL,Dallas,240:00,0.451,0.21,0.164,0.245,0.463,0.338,0.149,0.391
20800433,1610612762,Jazz,UTA,Utah,240:00,0.463,0.338,0.149,0.261,0.451,0.21,0.164,0.327
20800434,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.325,0.137,0.356,0.58,0.522,0.18,0.441
20800434,1610612761,Raptors,TOR,Toronto,240:00,0.58,0.522,0.18,0.353,0.5,0.325,0.137,0.378
20800435,1610612738,Celtics,BOS,Boston,240:00,0.514,0.357,0.25,0.293,0.528,0.375,0.224,0.357
20800435,1610612744,Warriors,GSW,Golden State,240:00,0.528,0.375,0.224,0.262,0.514,0.357,0.25,0.341
20800436,1610612737,Hawks,ATL,Atlanta,240:00,0.608,0.295,0.085,0.325,0.62,0.329,0.118,0.282
20800436,1610612741,Bulls,CHI,Chicago,240:00,0.62,0.329,0.118,0.205,0.608,0.295,0.085,0.425
20800437,1610612751,Nets,NJN,New Jersey,265:00,0.551,0.423,0.132,0.167,0.519,0.367,0.186,0.311
20800437,1610612766,Bobcats,CHA,Charlotte,265:00,0.519,0.367,0.186,0.289,0.551,0.423,0.132,0.238
20800438,1610612760,Thunder,OKC,Oklahoma City,240:00,0.513,0.247,0.212,0.275,0.465,0.16,0.113,0.431
20800438,1610612764,Wizards,WAS,Washington,240:00,0.465,0.16,0.113,0.362,0.513,0.247,0.212,0.3
20800439,1610612750,Timberwolves,MIN,Minnesota,240:00,0.459,0.329,0.171,0.278,0.613,0.313,0.153,0.316
20800439,1610612753,Magic,ORL,Orlando,240:00,0.613,0.313,0.153,0.211,0.459,0.329,0.171,0.352
20800440,1610612745,Rockets,HOU,Houston,290:00,0.454,0.392,0.161,0.238,0.515,0.18,0.085,0.236
20800440,1610612762,Jazz,UTA,Utah,290:00,0.515,0.18,0.085,0.2,0.454,0.392,0.161,0.46
20800441,1610612749,Bucks,MIL,Milwaukee,240:00,0.31,0.418,0.123,0.254,0.449,0.253,0.161,0.354
20800441,1610612765,Pistons,DET,Detroit,240:00,0.449,0.253,0.161,0.313,0.31,0.418,0.123,0.322
20800442,1610612759,Spurs,SAS,San Antonio,290:00,0.5,0.236,0.079,0.104,0.494,0.261,0.157,0.347
20800442,1610612763,Grizzlies,MEM,Memphis,290:00,0.494,0.261,0.157,0.245,0.5,0.236,0.079,0.188
20800443,1610612757,Trail Blazers,POR,Portland,240:00,0.551,0.241,0.096,0.3,0.494,0.154,0.154,0.326
20800443,1610612761,Raptors,TOR,Toronto,240:00,0.494,0.154,0.154,0.279,0.551,0.241,0.096,0.35
20800444,1610612743,Nuggets,DEN,Denver,240:00,0.608,0.38,0.156,0.297,0.518,0.365,0.112,0.255
20800444,1610612752,Knicks,NYK,New York,240:00,0.518,0.365,0.112,0.216,0.608,0.38,0.156,0.297
20800445,1610612742,Mavericks,DAL,Dallas,240:00,0.47,0.25,0.132,0.28,0.386,0.304,0.081,0.222
20800445,1610612746,Clippers,LAC,Los Angeles,240:00,0.386,0.304,0.081,0.185,0.47,0.25,0.132,0.42
20800446,1610612739,Cavaliers,CLE,Cleveland,240:00,0.454,0.461,0.176,0.231,0.451,0.247,0.169,0.25
20800446,1610612748,Heat,MIA,Miami,240:00,0.451,0.247,0.169,0.212,0.454,0.461,0.176,0.308
20800447,1610612740,Hornets,NOH,New Orleans,240:00,0.512,0.31,0.093,0.16,0.558,0.282,0.176,0.268
20800447,1610612754,Pacers,IND,Indiana,240:00,0.558,0.282,0.176,0.195,0.512,0.31,0.093,0.2
20800448,1610612738,Celtics,BOS,Boston,240:00,0.557,0.342,0.149,0.268,0.309,0.397,0.196,0.135
20800448,1610612758,Kings,SAC,Sacramento,240:00,0.309,0.397,0.196,0.115,0.557,0.342,0.149,0.317
20800449,1610612744,Warriors,GSW,Golden State,240:00,0.549,0.407,0.164,0.196,0.571,0.352,0.152,0.449
20800449,1610612747,Lakers,LAL,Los Angeles,240:00,0.571,0.352,0.152,0.327,0.549,0.407,0.164,0.283
20800450,1610612737,Hawks,ATL,Atlanta,240:00,0.564,0.321,0.149,0.366,0.487,0.299,0.082,0.279
20800450,1610612743,Nuggets,DEN,Denver,240:00,0.487,0.299,0.082,0.209,0.564,0.321,0.149,0.439
20800451,1610612753,Magic,ORL,Orlando,240:00,0.474,0.182,0.108,0.184,0.454,0.382,0.049,0.311
20800451,1610612765,Pistons,DET,Detroit,240:00,0.454,0.382,0.049,0.244,0.474,0.182,0.108,0.245
20800452,1610612741,Bulls,CHI,Chicago,240:00,0.544,0.238,0.109,0.156,0.419,0.325,0.108,0.235
20800452,1610612751,Nets,NJN,New Jersey,240:00,0.419,0.325,0.108,0.176,0.544,0.238,0.109,0.222
20800453,1610612750,Timberwolves,MIN,Minnesota,265:00,0.5,0.468,0.16,0.244,0.452,0.345,0.139,0.275
20800453,1610612763,Grizzlies,MEM,Memphis,265:00,0.452,0.345,0.139,0.196,0.5,0.468,0.16,0.289
20800454,1610612756,Suns,PHX,Phoenix,240:00,0.542,0.286,0.148,0.304,0.563,0.431,0.16,0.243
20800454,1610612760,Thunder,OKC,Oklahoma City,240:00,0.563,0.431,0.16,0.189,0.542,0.286,0.148,0.326
20800455,1610612745,Rockets,HOU,Houston,240:00,0.444,0.238,0.13,0.16,0.468,0.244,0.111,0.205
20800455,1610612764,Wizards,WAS,Washington,240:00,0.468,0.244,0.111,0.136,0.444,0.238,0.13,0.26
20800456,1610612755,76ers,PHI,Philadelphia,240:00,0.494,0.321,0.163,0.261,0.561,0.28,0.149,0.31
20800456,1610612762,Jazz,UTA,Utah,240:00,0.561,0.28,0.149,0.286,0.494,0.321,0.163,0.304
20800457,1610612744,Warriors,GSW,Golden State,240:00,0.579,0.434,0.124,0.154,0.495,0.269,0.134,0.396
